stars,title,tags,details,link,comments,author
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}910",これがなくては生きていけないVS Codeエクステンション10選,"[""日本語訳"", ""VSCode""]",「HTML、CSS、JS、Java、Node、Ruby、他いろいろエクステンションを入れてたらあまりに巨大になりすぎた。どうにかしなければならないのではないか。」,https://qiita.com//rana_kualu/items/9f6919311f1407a71c5f,4,rana_kualu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}908",仕事の役には立たない、Linuxにおけるジョークプログラムの話,"[""Linux""]",Ruby製。,https://qiita.com//Hiroki_lzh/items/8cf206d54f91e29b3912,14,Hiroki_lzh
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}903",開発環境をDockerに乗せる方法とメリットを3ステップで学ぶチュートリアル,"[""Docker"", ""docker-compose""]","バージョン違いによるミスが起きない
複数人で開発をしていると、Rubyやnode.jsなどの実行環境のバージョン違いで動かなくなることがある。 DockerHubには",https://qiita.com//KeitaMoromizato/items/ae1a57fc62b41b942d71,4,KeitaMoromizato
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}901",エンジニア・Webデザイナー必読: アプリケーションを国際化・多言語展開する前に知っておくべきこと,"[""localization"", ""Webデザイン"", ""I18n"", ""多言語"", ""多言語化""]","なおRubyなどのライブラリには英語の単数複数をよしなにやってくれる機能があったりするけれど、不規則な活用には手が回らない可能性もあるのでご注意。
では英語以外の言語はどうか ...",https://qiita.com//hachi8833/items/4666638e930de65dcdef,4,hachi8833
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}898",ライセンスをつけないとどうなるの？,"[""GitHub"", ""ライセンス"", ""初心者向け"", ""FLOSS"", ""OSS""]",>Ruby 1.9.2のリリースに含まれた、ある脆弱性対応の例を紹介します。 とある脆弱性に対するパッチがRubyの開発者メーリングリストruby ...,https://qiita.com//Tatamo/items/ae7bf4878abcf0584291,6,Tatamo
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}896",みんなhomebrew-caskって知ってるか？,"[""homebrew"", ""MacOSX""]","みたく管理したい -> brewdlerがあった…
homebrew-cask
事前準備に必要なもの
homebrew ※入れていない方は何も考えずに/usr/bin/ruby",https://qiita.com//ryurock/items/1432578d364985f6cb06,5,ryurock
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}895",AIが見つけた、埋もれたQiita良記事100選,"[""Python"", ""自然言語処理"", ""データ分析"", ""word2vec"", ""doc2vec""]","順位
python
プログラム
開発
アプリ
機械学習
１位
py
まず
向け
アカウント
基礎
２位
ruby
検証
ツール
管理
学ぶ
３位
pip
テスト
版
ブラウザ ...",https://qiita.com//youwht/items/900fb5f4e80b11e593a6,7,youwht
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}893",PHPerがRailsデビューしてWebAPIを作りRSpecでテスト書いてCap3/CircleCIでデプロイして分かった事を1ヶ月前の自分に教えたいので、まとめてみた,"[""PHP"", ""RSpec"", ""Rails"", ""Ruby""]","Rubyまわりの開発環境について
Rubyを本格的にさわり始めてつまづいた最初のポイントが環境周り。Rubyでプログラミングしたいだけなのに、",https://qiita.com//zaru/items/46366919bcbcf97d63ca,,zaru
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}893",1人Webサービス開発で使っているGemfileそのまま公開,"[""Gem"", ""Rails"", ""Ruby""]","(Mac限定) - 酒と泪とRubyとRailsと
　
　
おまけ・よくある機能のGem
僕は勉強のために自前で実装していますが、よくある機能を実装するのに使える(かもしれな ...",https://qiita.com//s3pw/items/a0c77cf3d9592e9e1bad,,s3pw
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}891",Vagrant + VirtualBoxでWindows上に開発環境をサクッと構築する,"[""Vagrant"", ""VirtualBox"", ""開発環境"", ""Windows""]",Rubyで実装されていて、Windows、Mac OS X、Linuxで動作します。,https://qiita.com//ozawan/items/160728f7c6b10c73b97e,,ozawan
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}889",フレームワークに見る Web セキュリティ対策,"[""Security""]","Ruby on Rails Security Guide (訳)
これはあくまで Rails の使い方としてのガイドとなっている。しかし、本資料の目的は、 Rails 自体の ...",https://qiita.com//Jxck_/items/ec8e928f69d099b25764,1,Jxck_
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}887",ログ集計／時系列DB／可視化ツールの調査結果,"[""Fluentd"", ""Kibana"", ""influxdb"", ""graphite"", ""Elasticsearch""]","Ruby製のwebサーバ。
出来ることは少ないが、config.jsにメトリクスを羅列するだけで
リアルタイムグラフが描けるお手軽さは良い。 fluent-plugin-no ...",https://qiita.com//toritori0318/items/1861baa79afb96d6f5ad,3,toritori0318
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}887",和英辞典・自動翻訳だけじゃダメ！もっといい英語名を見つけるためのTips集,"[""命名規則"", ""プログラミング"", ""英語"", ""English""]","「Rubyistのための英語勉強会」を開催しました - give IT a try
=> 英語が苦手なRubyプログラマのために開催した英語勉強会の内容をレポートしました。",https://qiita.com//jnchito/items/3815a755b889b64a1840,12,jnchito
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}883",転職ドラフトで1000万円超えのオファーを2度貰ったエンジニアが「評価された理由」と「正社員で働く意味」について考えてみました。,"[""キャリア"", ""転職""]","容
言語
COBOL,Delphi,SQL,VC++,Perl,JavaScript,VBScript,VBA,C#,VB.NET,PHP,ActionScript,Ruby ...",https://qiita.com//poly_soft/items/a6db13a6e18efc1e7db8,5,poly_soft
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}880",「Vue.js + Go言語 + PAY.JP 」でクレジットカード決済できるWEBアプリケーション実装ハンズオン,"[""Vue.js"", ""Go"", ""JavaScript""]",ProtocolBufferをgRPC用に書いた上で、サポートしている言語(Go Python Ruby Javaなど)にコード書き出しを行うと、異なる言語間でも型保証された ...,https://qiita.com//po3rin/items/9638eab0a6a70faca86e,5,po3rin
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}879",UserAgentからOS/ブラウザなどの調べかたのまとめ,"[""userAgent"", ""ブラウザ"", ""ユーザーエージェント""]","th Rakudo Perl 6 in a Docker container
LWP::Simple - a simple web client in Perl 6
Ruby ...",https://qiita.com//nightyknite/items/b2590a69f2e0135756dc,9,nightyknite
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}879",YAMLで履歴書を作る,"[""Ruby"", ""prawn""]","そちらを使えばRubyやフォントのインストールが必要ないので楽ちんです。 裏面に氏名記入,font_size=8
これを
$ ruby make_cv -i ...",https://qiita.com//kaityo256/items/e3884d0109223c324baf,9,kaityo256
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}881",最強のPython統合開発環境PyCharm,"[""Python"", ""Pycharm""]","他にも Ruby, PHP, JS, C++, Objective-C/Swift などのIDEも開発しています。 iOSアプリ開発をしたり Ruby, P ...",https://qiita.com//yamionp/items/f88d50da8d6b548fc44c,,yamionp
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}873",至高のDockerイメージ生成を求めて -2019年版-,"[""Docker"", ""dockerfile""]","dockerignoreもそれを助けてくれる
悪いDockerfile
FROM ruby
COPY . 悪いDockerfile
FROM ruby
WO ...",https://qiita.com//inductor/items/25d5accb80ea606d5c51,7,inductor
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}871",【これが無料？】無料で学べるプログラミング教材・ハンズオン一覧,"[""初心者向け"", ""無料"", ""SQL"", ""Ruby"", ""Railsチュートリアル""]","Ruby/Rails編
次はメインで勉強しているRubyです。 TECHSCORE-Ruby
https://www.techscore. ...",https://qiita.com//kocpa/items/b9039d80752d457378d3,5,kocpa
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}870",JavaScriptで関数型プログラミングを強力に後押しするUnderscore.jsのおすすめメソッド12選（lodashもあるよ）,"[""JavaScript"", ""Node.js"", ""関数型言語""]","また、公式のWebサイトにある通り、
Prototype.jsやRubyに見られる関数型のプログラミングをサポートしています。
関数型プログラミングに欠かせないライブラリです。",https://qiita.com//takeharu/items/7d4ead780710c627172e,,takeharu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}867",開発しやすいRails on Docker環境の作り方,"[""Docker"", ""Rails""]","FROM mybase:ruby-2.3.1-debian
RUN echo ""deb http://http.debian.net/debian jessie-backpo ...",https://qiita.com//joker1007/items/9f54e763ae640f757cfb,,joker1007
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}867",「実践ドメイン駆動設計」を読んだので、実際にDDDで設計して作ってみた！,"[""アドベントカレンダー2018"", ""DDD"", ""モデリング"", ""ドメイン駆動設計"", ""SpringBoot""]",Ruby on Railsのような事前に命名規約が決められているものと違い、今回はほぼ全て自分で命名を決める必要があったので、事前に命名規約を決めておくべきでした。 URLの ...,https://qiita.com//APPLE4869/items/d210ddc2cb1bfeea9338,13,APPLE4869
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}859",【初心者向け】railsアプリをherokuを使って確実にデプロイする方法【決定版】,"[""Rails"", ""Ruby"", ""Heroku"", ""Git""]","/usr/bin/env ruby
という記述があると思います。ここの記述が、
#! /usr/bin/env ruby 2.3.1
などバージョン指定され ...",https://qiita.com//kazukimatsumoto/items/a0daa7281a3948701c39,11,kazukimatsumoto
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}859",Dockerfileを書くためのベストプラクティス【参考訳】v18.09,"[""Docker"", ""dockerfile""]","essential \
curl \
dpkg-sig \
libcap-dev \
libsqlite3-dev \
mercurial \
reprepro \
ruby ...",https://qiita.com//zembutsu/items/a96b68277d699f79418d,8,zembutsu
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}848",もし、HTMLのテキスト周りでデザイナーからこんなお願いをされたら...,"[""CSS3"", ""HTML5"", ""フロントエンド""]","いざという時に便利なrubyタグ。（ルビってrubyだったんだ...） <ruby>
漢 <rt>Kan</ ...",https://qiita.com//ryosukemaehira/items/3af1196b9947dec79ed5,1,ryosukemaehira
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}849",Pythonによるデザインパターン5原則,"[""Python"", ""Python3"", ""デザインパターン""]","参考「Rubyによるデザインパターン第1章」→この投稿はPython
デザインパターンとは
プログラミングにおいて繰り返し現れる問題に対する、適切解のパターン。",https://qiita.com//kotetsu75/items/4b903023001f157554a4,5,kotetsu75
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}848",scikit-learn から学ぶ機械学習の手法の概要,"[""scikit-learn"", ""Python"", ""MachineLearning""]",同じことを他の言語 (Ruby や Scala など) でやろうとすると相当に苦労するというかほぼ不可能ですので選択肢としてはまずないでしょう。,https://qiita.com//ynakayama/items/9c5867b6947aa41e9229,,ynakayama
".ViewerChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#55C500;
}

.NotChecked{
display:inline-block;
width:40px;
height:9.1px;
fill:#999;
}846",Reactベース静的サイトジェネレータGatsbyの真の力をお見せします,"[""React"", ""gatsby"", ""GraphQL"", ""JavaScript"", ""JAMstack""]",このように思った理由は、他の静的サイトジェネレータの動作からの類推で、たとえばRubyベースのJekyllなどは、ビルド時にテンプレートをRubyインタプリ ...,https://qiita.com//uehaj/items/1b7f0a86596353587466,5,uehaj
